time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1664669206999650000.00,99201.8516584473,50.8973171468824,1.089625900583,15.7706806333634,41.0041666698815,0.712060188874602,175.555253619231,4.73422701079937,3.37811066174666,3.75269128041077,3.2811610129199
1664670917997900000.00,100912.849909668,50.049926513806,1.12142481521437,17.5979434532053,40.9554912642066,-0.153415923938155,192.237493649586,4.72859210664496,3.38599375689972,3.74450462751294,3.07276472442445
1664672627999190000.00,102622.851199707,49.0387246776372,1.10281607833685,17.5620413951562,40.9062650499262,-1.17984221689403,174.877373775358,4.72578670523267,3.38990811814052,3.74500486771616,2.9795828816661
1664674338999980000.00,104333.85197998,51.6906989468262,1.0777623197619,17.7673930989134,40.8608571867619,1.46056589018554,173.043700457161,4.72495700899521,3.3910644782923,3.75239037005632,2.88054237916887
1664676049998590000.00,106044.850599121,49.0987400040031,1.09732124803585,27.8282859243473,40.8239450481377,-1.13768730312586,159.550247542827,4.72192278131341,3.39528824698321,3.76697617380485,1.8715802558755
1664677759999970000.00,107754.851978271,48.475407699123,1.09759347701663,25.0085996782499,40.7918765870332,-1.76295747421682,154.383722406148,4.72412841273665,3.39221870945303,3.78933385298974,2.2178558818223
1664679470998280000.00,109465.850284912,48.5337798902765,1.0889609988203,23.0245259051473,40.7614987399724,-1.70616838242859,150.617513394036,4.7181886875466,3.40047534052169,3.81101092619952,2.49909075021902
1664681180999490000.00,111175.85149585,43.7144882753491,1.06146713327055,24.2820860864031,40.7300002077926,-6.52823328226805,155.97105769404,4.72020079153429,3.39768178621658,3.83020132607343,2.16805199104964
1664682891997770000.00,112886.849779053,46.883030329831,1.10330187587361,24.4543844268677,40.7008202316653,-3.36505469214171,182.682162091408,4.72043501351596,3.39735637164567,3.84018833342418,2.11357463971858
1664684601999100000.00,114596.851109131,48.3200312145054,1.13193308082744,31.2237572913493,40.6693739053181,-1.93530936166644,162.265231602748,4.72290718519554,3.39391878995612,3.84678986338196,1.70432805765881
1664686311999950000.00,116306.851954346,49.4380619646981,1.10598642131048,26.7260166048345,40.6424480077332,-0.821551072411239,147.494852387496,4.72803152278173,3.38677648396984,3.85771557336294,1.98486561939799
1664688022998610000.00,118017.850614258,51.811791322194,1.10338779941209,24.8429937067694,40.6162724832186,1.5502327894792,160.238194116474,4.72992219403832,3.38413549834113,3.87421459675046,2.18246332198174
